name,scenario,repetition,NumberofVehicles,Type,NodeID,TR,recAddress,x,y,MsgId,CH,Reroute,Speed,Hops,SumoDistance,MsgTime,DistanceToAccident,Delay
"BCN,200-,0",BCN,0,200,node,20,rx,-1,725.655,1470.61,56245784,176,0,12,2,1020.55,15.374,450.6370482161891,2.9213000000000005
"BCN,150-,0",BCN,0,150,node,106,rx,-1,946.477,1499.56,25079893,176,0,6,4,622.002,17.1545,362.26982238243346,4.165399999999998
"BCN,100-,2",BCN,2,100,node,41,rx,-1,1469.74,1472.17,20762704,176,0,0,8,673.6339999999999,23.1546,535.7584270919125,10.2016
"BCN,150-,1",BCN,1,150,node,77,rx,-1,1006.09,818.925,35157137,176,0,12,3,1175.22,16.0561,334.22215070967394,2.9852000000000007
"BCN,200-,1",BCN,1,200,node,133,rx,-1,791.6460000000001,1381.04,77189829,176,1,5,2,350.084,14.3664,340.20010987064643,2.0843000000000007
"BCN,200-,2",BCN,2,200,node,130,rx,-1,769.018,1502.83,93795832,176,0,8,4,799.812,15.7545,446.51400390581256,2.9945000000000004
"BCN,100-,0",BCN,0,100,node,96,tx,-1,1176.97,607.745,9015077,176,0,2,1,1129.01,19.891,559.4813587823996,7.2319999999999975
"BCN,150-,0",BCN,0,150,node,132,rx,-1,1016.51,1486.67,25079893,176,1,5,4,737.903,17.1545,337.48767236745107,4.165399999999998
"BCN,200-,2",BCN,2,200,node,131,rx,-1,797.459,1366.52,93795832,176,1,4,4,341.227,15.7545,327.0806422902463,2.9945000000000004
"BCN,200-,0",BCN,0,200,node,19,rx,-1,909.232,1280.24,56245784,176,0,6,2,186.43400000000003,15.374,186.21920567975795,2.9213000000000005
"BCN,150-,2",BCN,2,150,node,93,tx,-1,1072.87,1078.02,47312870,176,0,0,1,464.399,14.8561,82.97091177033053,2.687999999999999
"BCN,100-,2",BCN,2,100,node,57,rx,-1,1475.09,1466.87,20762704,176,0,0,8,681.154,23.1546,536.940327876385,10.2016
"BCN,150-,1",BCN,1,150,node,58,rx,-1,1156.98,973.296,35157137,176,0,11,3,855.512,16.0561,212.476409692935,2.9852000000000007
"BCN,200-,1",BCN,1,200,node,98,rx,-1,807.765,1376.11,77189829,176,1,6,2,325.795,14.3664,325.0873486080317,2.0843000000000007
"BCN,150-,0",BCN,0,150,node,140,rx,-1,1060.16,1487.06,25079893,176,0,4,4,781.6310000000001,17.1545,337.3794457283963,4.165399999999998
"BCN,200-,0",BCN,0,200,node,35,rx,-1,587.023,1480.06,56245784,176,0,10,2,656.961,15.374,562.3580469674101,2.9213000000000005
"BCN,100-,2",BCN,2,100,node,67,rx,-1,1482.62,1459.38,20762704,176,0,4,8,691.8810000000001,23.1546,538.7604945613589,10.2016
"BCN,150-,2",BCN,2,150,node,29,rx,-1,1075.28,1075.75,47312870,176,0,0,2,464.406,14.8564,86.04187352678913,2.6883
"BCN,200-,2",BCN,2,200,node,179,rx,-1,750.275,1502.38,93795832,176,0,3,4,818.562,15.7545,457.88640144144944,2.9945000000000004
"BCN,150-,1",BCN,1,150,node,114,rx,-1,1179.06,996.182,35157137,176,0,8,3,887.5169999999999,16.0561,207.6803407739884,2.9852000000000007
"BCN,100-,0",BCN,0,100,node,90,rx,-1,1191.02,622.136,9015077,176,0,6,5,1108.89,19.8913,549.1806479984524,7.2323
"BCN,200-,1",BCN,1,200,node,161,rx,-1,820.5089999999999,1369.04,77189829,176,0,3,2,311.619,14.3664,311.0278861147341,2.0843000000000007
"BCN,200-,2",BCN,2,200,node,36,rx,-1,787.1110000000001,1357.9,93795832,176,1,3,4,354.849,15.7545,329.39197810663217,2.9945000000000004
"BCN,150-,0",BCN,0,150,node,3,rx,-1,889.36,1459.5,25079893,176,1,4,4,434.528,17.1545,345.0292567304981,4.165399999999998
"BCN,150-,2",BCN,2,150,node,129,rx,-1,1067.62,1072.65,47312870,176,0,0,2,471.949,14.8564,85.98373799736761,2.6883
"BCN,100-,0",BCN,0,100,node,11,rx,-1,1214.81,646.526,9015077,176,0,8,5,1074.82,19.8913,532.9957343318989,7.2323
"BCN,100-,2",BCN,2,100,node,89,rx,-1,1498.28,1443.83,20762704,176,0,10,8,713.95,23.1546,543.2061113426468,10.2016
"BCN,200-,0",BCN,0,200,node,164,rx,-1,969.115,1156.25,56245784,176,0,2,2,603.364,15.374,73.49039546090351,2.9213000000000005
"BCN,150-,1",BCN,1,150,node,127,tx,-1,702.695,1526.29,35157137,176,0,1,1,1079.87,16.2012,505.0207994974068,3.1303
"BCN,200-,1",BCN,1,200,node,37,rx,-1,834.666,1355.58,77189829,176,0,7,2,292.1,14.3664,291.4972174755703,2.0843000000000007
"BCN,100-,0",BCN,0,100,node,70,rx,-1,1326.54,451.375,9015077,176,0,12,5,1457.86,19.8913,755.0401869602704,7.2323
"BCN,150-,2",BCN,2,150,node,26,rx,-1,1127.14,1129.78,47312870,176,0,10,2,389.298,14.8564,91.63285055044396,2.6883
"BCN,150-,0",BCN,0,150,node,54,rx,-1,1080.48,1501.7,25079893,176,0,6,4,488.00800000000004,17.1545,353.620222272426,4.165399999999998
"BCN,100-,2",BCN,2,100,node,78,rx,-1,1341.04,1354.8,20762704,176,1,12,8,609.46,23.1546,362.8621497207996,10.2016
"BCN,200-,0",BCN,0,200,node,16,tx,-1,816.551,1340.08,56245784,176,1,8,1,856.3389999999999,15.4073,295.13942031013056,2.9545999999999992
"BCN,200-,2",BCN,2,200,node,54,rx,-1,719.1160000000001,1492.08,93795832,176,0,9,4,1043.25,15.7545,470.83465492251094,2.9945000000000004
"BCN,150-,1",BCN,1,150,node,32,tx,-1,839.382,1408.33,35157137,176,1,11,1,361.348,16.2181,326.6495457887551,3.1471999999999998
"BCN,200-,1",BCN,1,200,node,2,rx,-1,860.941,1329.64,77189829,176,0,10,2,255.201,14.3664,254.57491475202343,2.0843000000000007
"BCN,100-,2",BCN,2,100,node,97,rx,-1,1315.24,1331.92,20762704,176,1,8,8,643.78,23.1546,328.7195760827153,10.2016
"BCN,200-,0",BCN,0,200,node,62,tx,-1,939.265,1125.78,56245784,176,0,10,1,560.707,15.4166,105.88460003702137,2.9639000000000006
"BCN,150-,1",BCN,1,150,node,34,tx,-1,774.8589999999999,1409.48,35157137,176,0,10,1,372.092,16.2542,370.7725647361197,3.183300000000001
"BCN,100-,0",BCN,0,100,node,9,rx,-1,1352.58,425.33,9015077,176,0,9,5,1421.0,19.8913,789.1135830157787,7.2323
"BCN,150-,2",BCN,2,150,node,56,rx,-1,1029.33,1162.74,47312870,176,1,4,2,13.0519,14.8564,13.053957254411587,2.6883
"BCN,150-,0",BCN,0,150,node,97,rx,-1,877.475,1447.34,25079893,176,1,5,4,417.526,17.1545,339.77005374959094,4.165399999999998
"BCN,200-,2",BCN,2,200,node,164,rx,-1,709.39,1516.27,93795832,176,0,5,4,1070.7,15.7545,495.1887499731795,2.9945000000000004
"BCN,200-,1",BCN,1,200,node,25,rx,-1,759.187,1429.42,77189829,176,0,12,2,398.875,14.3664,397.0867078472912,2.0843000000000007
"BCN,200-,1",BCN,1,200,node,57,rx,-1,848.877,1418.31,77189829,176,1,11,2,376.28,14.3664,330.07226513144053,2.0843000000000007
"BCN,150-,2",BCN,2,150,node,6,rx,-1,1008.41,1165.43,47312870,176,0,4,2,1913.28,14.8564,32.47729822506809,2.6883
"BCN,100-,0",BCN,0,100,node,53,rx,-1,1342.05,398.149,9015077,176,0,12,5,1437.6,19.8913,810.2047710060712,7.2323
"BCN,100-,2",BCN,2,100,node,41,tx,-1,1469.74,1472.17,20762704,176,0,0,1,673.6339999999999,23.9569,535.7584270919125,11.003900000000002
"BCN,200-,2",BCN,2,200,node,46,rx,-1,742.564,1310.96,93795832,176,0,8,4,419.86699999999996,15.7545,340.45383751104947,2.9945000000000004
"BCN,150-,1",BCN,1,150,node,120,rx,-1,796.3919999999999,1361.54,35157137,176,1,6,3,886.38,16.2545,322.52229380928077,3.1836
"BCN,150-,0",BCN,0,150,node,58,rx,-1,829.049,1504.29,25079893,176,0,11,4,739.325,17.1545,413.3193439230735,4.165399999999998
"BCN,200-,0",BCN,0,200,node,175,tx,-1,1096.16,1096.27,56245784,176,0,2,1,969.814,15.4275,76.05642642144066,2.9748
"BCN,200-,2",BCN,2,200,node,117,rx,-1,1229.94,1340.21,93795832,176,0,11,4,766.607,15.7545,267.1528120757857,2.9945000000000004
"BCN,100-,2",BCN,2,100,node,57,rx,-1,1475.09,1466.87,20762704,176,0,0,8,681.154,23.9571,536.940327876385,11.004100000000001
"BCN,150-,1",BCN,1,150,node,134,rx,-1,782.61,1353.39,35157137,176,1,0,3,359.338,16.2545,328.0129712374193,3.1836
"BCN,150-,0",BCN,0,150,node,83,rx,-1,1147.5,1487.72,25079893,176,1,11,4,500.031,17.1545,353.60861980443855,4.165399999999998
"BCN,200-,0",BCN,0,200,node,7,tx,-1,1010.79,1010.18,56245784,176,0,10,1,561.585,15.4318,143.3451478076604,2.9791000000000007
"BCN,150-,2",BCN,2,150,node,105,rx,-1,1016.91,1174.9,47312870,176,1,6,2,30.4436,14.8564,30.435614007277938,2.6883
"BCN,200-,1",BCN,1,200,node,75,rx,-1,732.5310000000001,1300.32,77189829,176,0,6,2,433.56199999999995,14.3664,343.6697651830895,2.0843000000000007
"BCN,100-,0",BCN,0,100,node,3,rx,-1,970.0089999999999,800.513,9015077,176,0,8,5,1155.27,19.8913,357.3834734427434,7.2323
"BCN,200-,0",BCN,0,200,node,110,tx,-1,1553.6,614.7909999999999,56245784,176,0,3,1,1135.1,15.4372,740.1663093933688,2.9845000000000006
"BCN,100-,2",BCN,2,100,node,13,rx,-1,1459.34,1476.95,20762704,176,0,0,8,673.3539999999999,23.9571,530.3606322117055,11.004100000000001
"BCN,200-,1",BCN,1,200,node,111,rx,-1,874.201,1312.03,77189829,176,0,3,2,233.405,14.3664,232.78357339168062,2.0843000000000007
"BCN,150-,1",BCN,1,150,node,121,rx,-1,788.0010000000001,1354.03,35157137,176,0,0,3,354.963,16.2545,324.18324790309566,3.1836
"BCN,200-,2",BCN,2,200,node,54,rx,-1,719.1160000000001,1492.08,93795832,176,0,9,3,1043.25,15.7548,470.83465492251094,2.9947999999999997
"BCN,100-,0",BCN,0,100,node,36,tx,-1,582.725,954.946,9015077,176,0,10,1,657.9110000000001,19.9518,498.9583730943896,7.292799999999998
"BCN,150-,0",BCN,0,150,node,101,rx,-1,1186.19,1488.52,25079893,176,1,9,4,538.736,17.1545,367.73138253350083,4.165399999999998
"BCN,150-,2",BCN,2,150,node,132,rx,-1,996.013,1177.72,47312870,176,0,1,2,1930.73,14.8564,48.99039404822144,2.6883
"BCN,200-,1",BCN,1,200,node,29,rx,-1,863.895,1433.56,77189829,176,1,9,2,397.681,14.3664,334.33241949443067,2.0843000000000007
"BCN,150-,2",BCN,2,150,node,44,rx,-1,899.095,1287.82,47312870,176,0,8,2,194.149,14.8564,193.625187733931,2.6883
"BCN,200-,2",BCN,2,200,node,179,rx,-1,750.275,1502.38,93795832,176,0,3,3,818.562,15.7548,457.88640144144944,2.9947999999999997
"BCN,100-,0",BCN,0,100,node,14,rx,-1,471.311,849.09,9015077,176,0,11,4,812.174,19.9545,645.1987219461924,7.295499999999999
"BCN,150-,0",BCN,0,150,node,26,tx,-1,1385.54,821.564,25079893,176,0,1,1,837.3589999999999,17.1681,475.2593195467081,4.1789999999999985
"BCN,150-,1",BCN,1,150,node,80,rx,-1,810.005,1346.58,35157137,176,0,9,3,863.681,16.2545,302.45749755130885,3.1836
